id,file,name,land_pixels,road_pixels,density,rating,status
328,history/states/328-State_328.txt,"Hartford, CT",2412,2298,0.9527363184,10,measured
329,history/states/329-State_329.txt,"Benton Harbor, MI",1445,900,0.6228373702,7,measured
330,history/states/330-State_330.txt,Grand Island,31,31,1.0000000000,10,measured
331,history/states/331-State_331.txt,"Mojave, NV",53580,8284,0.1546099291,2,measured
332,history/states/332-State_332.txt,"Detroit, MI",251,251,1.0000000000,10,measured
333,history/states/333-State_333.txt,"Hamburg, NY",815,675,0.8282208589,9,measured
334,history/states/334-State_334.txt,"Alpena, MI",2998,1097,0.3659106071,4,measured
335,history/states/335-State_335.txt,"Steuben, NY",1180,771,0.6533898305,7,measured
336,history/states/336-State_336.txt,"Oakland, MI",1335,930,0.6966292135,8,measured
337,history/states/337-State_337.txt,"Dutchess, NY",1408,1311,0.9311079545,9,measured
338,history/states/338-State_338.txt,"Orange, NY",2470,1812,0.7336032389,8,measured
339,history/states/339-State_339.txt,"St. Clair, MI",1288,616,0.4782608696,6,measured
340,history/states/340-State_340.txt,"Douglas, WY",6313,1907,0.3020750832,4,measured
341,history/states/341-State_341.txt,"Chautauqua, NY",2411,1442,0.5980920780,7,measured
342,history/states/342-State_342.txt,"Lackawanna, PA",4293,3032,0.7062660144,8,measured
343,history/states/343-State_343.txt,"Fairfield, CT",671,640,0.9538002981,10,measured
344,history/states/344-State_344.txt,"West Wendover, NV",7724,663,0.0858363542,1,measured
345,history/states/345-State_345.txt,"Allegheny, PA",330,275,0.8333333333,9,measured
346,history/states/346-State_346.txt,"Bradford, PA",5673,2921,0.5148951172,6,measured
347,history/states/347-State_347.txt,"Davenport, IA",4135,2814,0.6805320435,7,measured
348,history/states/348-State_348.txt,"Detroit Metro, MI",1187,1126,0.9486099410,10,measured
349,history/states/349-State_349.txt,"Mason City, IA",6539,2781,0.4252943875,5,measured
350,history/states/350-State_350.txt,"Council Bluffs, IA",4428,2665,0.6018518519,7,measured
351,history/states/351-State_351.txt,"Kent, MI",2701,2006,0.7426878934,8,measured
352,history/states/352-State_352.txt,"Delta, UT",23614,2182,0.0924028119,1,measured
353,history/states/353-State_353.txt,"Erie, PA",2765,2007,0.7258589512,8,measured
354,history/states/354-State_354.txt,"Long Island, NY",1156,1117,0.9662629758,10,measured
355,history/states/355-State_355.txt,"Cheyenne, WY",14258,4295,0.3012343947,4,measured
356,history/states/356-State_356.txt,"McKean, PA",4351,2337,0.5371179039,6,measured
357,history/states/357-State_357.txt,"Sussex, NJ",2049,1973,0.9629087360,10,measured
358,history/states/358-State_358.txt,"Cherry, NE",21834,5418,0.2481450948,3,measured
359,history/states/359-State_359.txt,"Lehigh, PA",3311,3125,0.9438236182,10,measured
360,history/states/360-State_360.txt,"South Bairoil, WY",1899,338,0.1779884150,2,measured
361,history/states/361-State_361.txt,"Sandusky, OH",2904,2426,0.8353994490,9,measured
362,history/states/362-State_362.txt,"Evanston, WY",5626,1838,0.3266974760,4,measured
363,history/states/363-State_363.txt,"Northumberland, PA",5790,3813,0.6585492228,7,measured
364,history/states/364-State_364.txt,"Rock Springs, WY",3120,1126,0.3608974359,4,measured
365,history/states/365-State_365.txt,"Lawrence, PA",3184,2572,0.8077889447,9,measured
366,history/states/366-State_366.txt,"Chicago Metro, IL",4946,4172,0.8435099070,9,measured
367,history/states/367-State_367.txt,"Middlesex, NJ",1526,1447,0.9482306684,10,measured
368,history/states/368-State_368.txt,"Superior, WY",497,10,0.0201207243,0,measured
369,history/states/369-State_369.txt,"Rockford, IL",6016,4544,0.7553191489,8,measured
370,history/states/370-State_370.txt,"Carson City, NV",3002,1867,0.6219187209,7,measured
371,history/states/371-State_371.txt,"Centre, PA",3685,2620,0.7109905020,8,measured
372,history/states/372-State_372.txt,"East Superior, WY",1527,456,0.2986247544,4,measured
373,history/states/373-State_373.txt,"Wamsutter, WY",2272,327,0.1439260563,2,measured
374,history/states/374-State_374.txt,"Monmouth, NJ",2182,1890,0.8661778185,9,measured
375,history/states/375-State_375.txt,"Rawlins, WY",1243,403,0.3242156074,4,measured
376,history/states/376-State_376.txt,"Bucks, PA",2266,2169,0.9571932921,10,measured
377,history/states/377-State_377.txt,"Chicago, IL",968,941,0.9721074380,10,measured
378,history/states/378-State_378.txt,"Lancester, PA",3023,2749,0.9093615614,9,measured
379,history/states/379-State_379.txt,"Williams, OH",1627,1457,0.8955132145,9,measured
380,history/states/380-State_380.txt,"Adobie Town Rim, WY",3683,387,0.1050773826,1,measured
381,history/states/381-State_381.txt,"Greenville, MS",10607,5792,0.5460544923,6,measured
382,history/states/382-State_382.txt,"Fort Wayne, IN",5093,4366,0.8572550560,9,measured
383,history/states/383-State_383.txt,"Columbus, OH",3802,3338,0.8779589690,9,measured
384,history/states/384-State_384.txt,"Ogallala, NE",2477,1481,0.5979006863,7,measured
385,history/states/385-State_385.txt,"Gary, IN",2461,2263,0.9195449004,9,measured
386,history/states/386-State_386.txt,"Wheeling, OH",3401,2106,0.6192296383,7,measured
387,history/states/387-State_387.txt,"Blair, PA",3206,2267,0.7071116656,8,measured
388,history/states/388-State_388.txt,"York, PA",4273,3199,0.7486543412,8,measured
389,history/states/389-State_389.txt,"Camden, NJ",2440,2243,0.9192622951,9,measured
390,history/states/390-State_390.txt,"Adams, IL",4005,1710,0.4269662921,5,measured
391,history/states/391-State_391.txt,"Westmoreland, PA",1955,1730,0.8849104859,9,measured
392,history/states/392-State_392.txt,"Jasper, IN",4377,3491,0.7975782499,8,measured
393,history/states/393-State_393.txt,"Washington, PA",2035,1879,0.9233415233,9,measured
394,history/states/394-State_394.txt,"Grand Junction, CO",10689,2255,0.2109645430,3,measured
395,history/states/395-State_395.txt,"Newcastle, DE",467,446,0.9550321199,10,measured
396,history/states/396-State_396.txt,"Mount Vernon, IL",9824,6752,0.6872964169,8,measured
397,history/states/397-State_397.txt,"Steamboat Springs, CO",5419,959,0.1769699206,2,measured
398,history/states/398-State_398.txt,"Saint Anne, IL",281,124,0.4412811388,5,measured
399,history/states/399-State_399.txt,"Walden, CO",451,3,0.0066518847,0,measured
400,history/states/400-State_400.txt,"Lincoln, NE",7394,3731,0.5045983230,6,measured
401,history/states/401-State_401.txt,"Kit Carson, CO",22888,8469,0.3700192240,5,measured
402,history/states/402-State_402.txt,"Aberdeen, MD",456,346,0.7587719298,8,measured
403,history/states/403-State_403.txt,"Harford, MD",163,107,0.6564417178,7,measured
404,history/states/404-State_404.txt,"Baltimore, MD",1366,1305,0.9553440703,10,measured
405,history/states/405-State_405.txt,"Bartholomew, IN",5719,4051,0.7083406190,8,measured
406,history/states/406-State_406.txt,"Carroll, MD",775,680,0.8774193548,9,measured
407,history/states/407-State_407.txt,"Clinton, OH",3398,2652,0.7804590936,8,measured
408,history/states/408-State_408.txt,"Randell, UT",6295,948,0.1505957109,0,wasteland
409,history/states/409-State_409.txt,"North Platte, NE",7966,2440,0.3063017826,4,measured
410,history/states/410-State_410.txt,"Kent, DE",710,578,0.8140845070,9,measured
411,history/states/411-State_411.txt,"Queen Anne's, MD",2034,1033,0.5078662734,6,measured
412,history/states/412-State_412.txt,"Frederick, MD",700,685,0.9785714286,10,measured
413,history/states/413-State_413.txt,"Adams, NE",4999,2548,0.5097019404,6,measured
414,history/states/414-State_414.txt,"Alleghany, MD",1113,872,0.7834681042,8,measured
415,history/states/415-State_415.txt,"Berkeley, WV",832,778,0.9350961538,10,measured
416,history/states/416-State_416.txt,"Morgantown, WV",3875,2847,0.7347096774,8,measured
417,history/states/417-State_417.txt,"Mineral, WV",1891,1147,0.6065573770,7,measured
418,history/states/418-State_418.txt,"Montgomery, MD",507,426,0.8402366864,9,measured
419,history/states/419-State_419.txt,"Bishop, CA",5824,2073,0.3559409341,4,measured
420,history/states/420-State_420.txt,"Sussex, DE",1049,827,0.7883698761,8,measured
421,history/states/421-State_421.txt,"Monogalia, WV",3320,1805,0.5436746988,6,measured
422,history/states/422-State_422.txt,"Breckenridge, CO",1402,619,0.4415121255,5,measured
423,history/states/423-State_423.txt,"Frederick, VA",2990,2680,0.8963210702,9,measured
424,history/states/424-State_424.txt,"Fairfax, VA",2545,2281,0.8962671906,9,measured
425,history/states/425-State_425.txt,"Prince George's, MD",1966,1677,0.8530010173,9,measured
426,history/states/426-State_426.txt,"Bowling Green, MO",7012,3638,0.5188248716,6,measured
427,history/states/427-State_427.txt,"Bloomington, IL",2522,1495,0.5927835052,7,measured
428,history/states/428-State_428.txt,"Aspen, CO",12246,2999,0.2448962927,3,measured
429,history/states/429-State_429.txt,"Wood, WV",3766,2521,0.6694105151,7,measured
430,history/states/430-State_430.txt,"Furnass, NE",907,466,0.5137816979,6,measured
431,history/states/431-State_431.txt,"Wicomico, MD",1231,950,0.7717303006,8,measured
432,history/states/432-State_432.txt,"Cincinnati, OH",2410,2253,0.9348547718,10,measured
433,history/states/433-State_433.txt,"Dove Creek, CO",10489,2082,0.1984936600,3,measured
434,history/states/434-State_434.txt,"Ellis, KS",13004,6598,0.5073823439,6,measured
435,history/states/435-State_435.txt,"Albemarle, VA",5101,3807,0.7463242501,8,measured
436,history/states/436-State_436.txt,"Topeka, KS",8333,4235,0.5082203288,6,measured
437,history/states/437-State_437.txt,"King George's, VA",3057,2270,0.7425580635,8,measured
438,history/states/438-State_438.txt,"Greenbrier, WV",6327,3043,0.4809546388,6,measured
439,history/states/439-State_439.txt,"Accomack, VA",595,432,0.7260504202,8,measured
440,history/states/440-State_440.txt,"Spotslyvania, VA",2141,1688,0.7884166277,8,measured
441,history/states/441-State_441.txt,"Pueblo, CO",2532,564,0.2227488152,3,measured
442,history/states/442-State_442.txt,"Moab, UT",7078,1313,0.1855043798,2,measured
443,history/states/443-State_443.txt,"Lynchburg, VA",3111,2098,0.6743812279,7,measured
444,history/states/444-State_444.txt,"Emporia, KS",8593,5372,0.6251600140,7,measured
445,history/states/445-State_445.txt,"Springfield, IL",5593,3016,0.5392454854,6,measured
446,history/states/446-State_446.txt,"Madison, KY",4814,3412,0.7087660989,8,measured
447,history/states/447-State_447.txt,"Cabell, WV",2232,1634,0.7320788530,8,measured
448,history/states/448-State_448.txt,"Mesquite, NV",2866,295,0.1029309142,1,measured
449,history/states/449-State_449.txt,"Kanawha, WV",387,232,0.5994832041,7,measured
450,history/states/450-State_450.txt,"Richmond, VA",1492,1394,0.9343163539,10,measured
451,history/states/451-State_451.txt,"Jefferson, MO",4590,2147,0.4677559913,6,measured
452,history/states/452-State_452.txt,"Raleight, WV",4189,2222,0.5304368584,6,measured
453,history/states/453-State_453.txt,"Lawrence, KS",2608,1660,0.6365030675,7,measured
454,history/states/454-State_454.txt,"Danville, VA",4718,3285,0.6962696058,8,measured
455,history/states/455-State_455.txt,"Floyd, IN",1165,747,0.6412017167,7,measured
456,history/states/456-State_456.txt,"Prince George, VA",2481,1674,0.6747279323,7,measured
457,history/states/457-State_457.txt,"Gasconade, MO",5279,2533,0.4798257246,6,measured
458,history/states/458-State_458.txt,"Las Vegas, NV",9537,3962,0.4154346230,5,measured
459,history/states/459-State_459.txt,"Hampton Roads, VA",2507,2001,0.7981651376,8,measured
460,history/states/460-State_460.txt,"Trinidad, CO",17301,4947,0.2859372291,4,measured
461,history/states/461-State_461.txt,"Belleville, IL",560,200,0.3571428571,4,measured
462,history/states/462-State_462.txt,"Kaibab, AZ",9689,1307,0.1348952420,2,measured
463,history/states/463-State_463.txt,"Roanoake, VA",5928,4377,0.7383603239,8,measured
464,history/states/464-State_464.txt,"Washington, VA",3258,2620,0.8041743401,9,measured
465,history/states/465-State_465.txt,"Wichita, KS",10130,4542,0.4483711747,5,measured
466,history/states/466-State_466.txt,"Wise, VA",3422,2158,0.6306253653,7,measured
467,history/states/467-State_467.txt,"Elizabeth City, NC",3046,2038,0.6690741957,7,measured
468,history/states/468-State_468.txt,"Mexican Hat, UT",2111,572,0.2709616296,3,measured
469,history/states/469-State_469.txt,"Liberal, KS",9914,5151,0.5195682873,6,measured
470,history/states/470-State_470.txt,"Navajo Nation, AZ",22326,5193,0.2325987638,3,measured
471,history/states/471-State_471.txt,"Denver, CO",619,619,1.0000000000,10,measured
472,history/states/472-State_472.txt,"Nash, NC",5414,3979,0.7349464352,8,measured
473,history/states/473-State_473.txt,"Wake, NC",2383,2225,0.9336970206,10,measured
474,history/states/474-State_474.txt,"Beaufort, NC",2973,1691,0.5687857383,6,measured
475,history/states/475-State_475.txt,"Wayne, KY",2510,1249,0.4976095618,6,measured
476,history/states/476-State_476.txt,"Mount Airy, NC",3425,2607,0.7611678832,8,measured
477,history/states/477-State_477.txt,"Farmington, NM",1169,499,0.4268605646,5,measured
478,history/states/478-State_478.txt,"Cibola, NM",36306,7117,0.1960282047,3,measured
479,history/states/479-State_479.txt,"Pitt, NC",2810,2413,0.8587188612,9,measured
480,history/states/480-State_480.txt,"Johnson City, TN",3502,3155,0.9009137636,9,measured
481,history/states/481-State_481.txt,"Guilford, NC",3304,2731,0.8265738499,9,measured
482,history/states/482-State_482.txt,"McCracken, KY",2780,2172,0.7812949640,8,measured
483,history/states/483-State_483.txt,"Owens Island, KY",95,87,0.9157894737,9,measured
484,history/states/484-State_484.txt,"Albuquerque, NM",880,418,0.4750000000,6,measured
485,history/states/485-State_485.txt,"Knoxville, TN",6675,4467,0.6692134831,7,measured
486,history/states/486-State_486.txt,"Tucumcari, NM",15896,3895,0.2450301963,3,measured
487,history/states/487-State_487.txt,"Mecklenberg, NC",4752,3987,0.8390151515,9,measured
488,history/states/488-State_488.txt,"Clayton, NM",9721,2336,0.2403044954,3,measured
489,history/states/489-State_489.txt,"Gaston, NC",4702,2928,0.6227137388,7,measured
490,history/states/490-State_490.txt,"Oklahoma Panhandle, OK",6453,3822,0.5922826592,7,measured
491,history/states/491-State_491.txt,"Onslow, NC",3406,1836,0.5390487375,6,measured
492,history/states/492-State_492.txt,"Clarksville, TN",2768,1776,0.6416184971,7,measured
493,history/states/493-State_493.txt,"Enid, OK",7914,4004,0.5059388426,6,measured
494,history/states/494-State_494.txt,"Buncombe, NC",4255,3504,0.8235017626,9,measured
495,history/states/495-State_495.txt,"Tulsa, OK",10996,6482,0.5894870862,7,measured
496,history/states/496-State_496.txt,"Dickson, TN",3458,2225,0.6434355119,7,measured
497,history/states/497-State_497.txt,"Cumberland, NC",3718,2527,0.6796664874,7,measured
498,history/states/498-State_498.txt,"Phoenix, AZ",2598,1872,0.7205542725,8,measured
499,history/states/499-State_499.txt,"Coffee, TN",4589,3068,0.6685552408,7,measured
500,history/states/500-State_500.txt,"Flagstaff, AZ",3074,1466,0.4769030579,6,measured
501,history/states/501-State_501.txt,"Northern Channel Islands, CA",228,0,0.0000000000,0,measured
502,history/states/502-State_502.txt,"Memphis, TN",4651,3161,0.6796387874,7,measured
503,history/states/503-State_503.txt,"Nashville, TN",2719,2389,0.8786318499,9,measured
504,history/states/504-State_504.txt,"Chattanooga, TN",4325,3120,0.7213872832,8,measured
505,history/states/505-State_505.txt,"Tiptonville, KY",14,14,1.0000000000,10,measured
506,history/states/506-State_506.txt,"New Hanover, NC",4107,2802,0.6822498174,7,measured
507,history/states/507-State_507.txt,"Dumas, TX",10067,3460,0.3436972286,4,measured
508,history/states/508-State_508.txt,"Jonesboro, AR",5858,3712,0.6336633663,7,measured
509,history/states/509-State_509.txt,"Randolph, AR",3590,1670,0.4651810585,5,measured
510,history/states/510-State_510.txt,"Santa Fe, NM",10819,4869,0.4500415935,5,measured
511,history/states/511-State_511.txt,"Stillwater, OK",11992,7916,0.6601067378,7,measured
512,history/states/512-State_512.txt,"Searcy, AR",3714,1423,0.3831448573,5,measured
513,history/states/513-State_513.txt,"Haywood, NC",2189,1347,0.6153494746,7,measured
514,history/states/514-State_514.txt,"Whiteville, NC",4136,3194,0.7722437137,8,measured
515,history/states/515-State_515.txt,"Saluda, NC",210,200,0.9523809524,10,measured
516,history/states/516-State_516.txt,"Maury, TN",6311,4817,0.7632704801,8,measured
517,history/states/517-State_517.txt,"York, SC",5445,4335,0.7961432507,8,measured
518,history/states/518-State_518.txt,"Greenville, SC",7974,6065,0.7605969401,8,measured
519,history/states/519-State_519.txt,"Amarillo, TX",13034,4986,0.3825379776,5,measured
520,history/states/520-State_520.txt,"Lawton, OK",9548,3582,0.3751571010,5,measured
521,history/states/521-State_521.txt,"Myrtle Beach, SC",2157,1737,0.8052851182,9,measured
522,history/states/522-State_522.txt,"Southern Channel Islands, CA",181,0,0.0000000000,0,measured
523,history/states/523-State_523.txt,"Prescott, AZ",34991,9069,0.2591809322,3,measured
524,history/states/524-State_524.txt,"Hall, GA",4732,3298,0.6969568893,8,measured
525,history/states/525-State_525.txt,"Horry, SC",5162,4134,0.8008523828,8,measured
526,history/states/526-State_526.txt,"Whitfield, GA",4863,3382,0.6954554802,8,measured
527,history/states/527-State_527.txt,"Little River, AR",4494,2744,0.6105919003,7,measured
528,history/states/528-State_528.txt,"Morgan, AL",5061,2711,0.5356648884,6,measured
529,history/states/529-State_529.txt,"Huntsville, AL",3019,1824,0.6041735674,7,measured
530,history/states/530-State_530.txt,"Sierra Vista, AZ",8454,2870,0.3394842678,4,measured
531,history/states/531-State_531.txt,"McAlester, OK",12206,6785,0.5558741602,6,measured
532,history/states/532-State_532.txt,"Ada, OK",12085,6570,0.5436491518,6,measured
533,history/states/533-State_533.txt,"Hattiesburg, MS",5757,2978,0.5172833073,6,measured
534,history/states/534-State_534.txt,"Lowndes, MS",1594,791,0.4962358846,6,measured
535,history/states/535-State_535.txt,"Plainville, TX",10841,4371,0.4031915875,5,measured
536,history/states/536-State_536.txt,"Weldona, CO",1597,326,0.2041327489,3,measured
537,history/states/537-State_537.txt,"North Metro Atlanta, GA",3620,3101,0.8566298343,9,measured
538,history/states/538-State_538.txt,"Richland, SC",5888,5002,0.8495244565,9,measured
539,history/states/539-State_539.txt,"Roswell, NM",15011,4254,0.2833921791,4,measured
540,history/states/540-State_540.txt,"Clovis, NM",13265,4103,0.3093102149,4,measured
541,history/states/541-State_541.txt,"South Metro Atlanta, GA",6447,5040,0.7817589577,8,measured
542,history/states/542-State_542.txt,"Yoakum, TX",4169,1386,0.3324538259,4,measured
543,history/states/543-State_543.txt,"Lubbock, TX",7913,4228,0.5343106281,6,measured
544,history/states/544-State_544.txt,"Vernon, TX",9711,4492,0.4625682216,5,measured
545,history/states/545-State_545.txt,"Auburn, AL",7748,4422,0.5707279298,6,measured
546,history/states/546-State_546.txt,"Atlanta, GA",637,598,0.9387755102,10,measured
547,history/states/547-State_547.txt,"Charleston, SC",1151,697,0.6055603823,7,measured
548,history/states/548-State_548.txt,"Pima, AZ",22452,5102,0.2272403349,3,measured
549,history/states/549-State_549.txt,Baja California,32301,8215,0.2543264914,3,measured
550,history/states/550-State_550.txt,"Beaufort, SC",5375,4564,0.8491162791,9,measured
551,history/states/551-State_551.txt,"Columbia, GA",5250,3199,0.6093333333,7,measured
552,history/states/552-State_552.txt,"Las Cruces, NM",9938,2763,0.2780237472,3,measured
553,history/states/553-State_553.txt,Sonora,59156,9156,0.1547771993,2,measured
554,history/states/554-State_554.txt,"Wichita Falls, TX",8516,5039,0.5917097229,7,measured
555,history/states/555-State_555.txt,"Carlsbad, NM",14903,3909,0.2622961820,3,measured
556,history/states/556-State_556.txt,"Watson, AR",30,0,0.0000000000,0,measured
557,history/states/557-State_557.txt,"Houston, GA",7744,6601,0.8524018595,9,measured
558,history/states/558-State_558.txt,"Texarkana, TX",8562,5341,0.6238028498,7,measured
559,history/states/559-State_559.txt,"Chatham, GA",7832,6063,0.7741317671,8,measured
560,history/states/560-State_560.txt,"San Angelo, TX",10077,4104,0.4072640667,5,measured
561,history/states/561-State_561.txt,"Abilene, TX",8217,4591,0.5587197274,6,measured
562,history/states/562-State_562.txt,"Duncan, AZ",1521,813,0.5345167653,6,measured
563,history/states/563-State_563.txt,"Muscogee, GA",5774,4416,0.7648077589,8,measured
564,history/states/564-State_564.txt,"Greater Dallas-Fort Worth Area, TX",6291,4328,0.6879669369,8,measured
565,history/states/565-State_565.txt,"ile Dondaine, QC",14,14,1.0000000000,10,measured
566,history/states/566-State_566.txt,"Citronelle, AL",3334,1387,0.4160167966,5,measured
567,history/states/567-State_567.txt,"Stephenville, TX",10456,5576,0.5332823259,6,measured
568,history/states/568-State_568.txt,"Longview, TX",4677,2823,0.6035920462,7,measured
569,history/states/569-State_569.txt,"Jackson, MS",4470,2090,0.4675615213,6,measured
570,history/states/570-State_570.txt,"Dallas-Fort Worth, TX",1618,1588,0.9814585909,10,measured
571,history/states/571-State_571.txt,"Shreveport, LA",2107,1688,0.8011390603,8,measured
572,history/states/572-State_572.txt,"Deming, NM",6493,869,0.1338364392,2,measured
573,history/states/573-State_573.txt,"Lowndes, GA",6105,4072,0.6669942670,7,measured
574,history/states/574-State_574.txt,"Odessa, TX",11062,3068,0.2773458687,3,measured
575,history/states/575-State_575.txt,"Navarro, TX",10613,7261,0.6841609347,8,measured
576,history/states/576-State_576.txt,"Thomas, GA",12846,8606,0.6699361669,7,measured
577,history/states/577-State_577.txt,"Duluth, MN",20252,5245,0.2589867667,3,measured
578,history/states/578-State_578.txt,"El Paso, TX",24682,5237,0.2121789158,3,measured
579,history/states/579-State_579.txt,Chihuahua,106484,14331,0.1345835994,2,measured
580,history/states/580-State_580.txt,"Tyler, TX",6391,3871,0.6056955093,7,measured
581,history/states/581-State_581.txt,"Reeves, TX",11766,4936,0.4195138535,5,measured
582,history/states/582-State_582.txt,"Adams, MS",7282,2899,0.3981049162,5,measured
583,history/states/583-State_583.txt,"Barksdale AFB, LA",23,23,1.0000000000,10,measured
584,history/states/584-State_584.txt,"Houma, LA",4024,1345,0.3342445328,4,measured
585,history/states/585-State_585.txt,"Crockett, TX",10852,4306,0.3967932178,5,measured
586,history/states/586-State_586.txt,da,2693,2111,0.7838841441,8,measured
587,history/states/587-State_587.txt,"Waco, TX",6191,3587,0.5793894363,7,measured
588,history/states/588-State_588.txt,"San Carlos, AZ",23227,6794,0.2925044130,4,measured
589,history/states/589-State_589.txt,"Ciudad Obregon, SO",19303,2390,0.1238149510,2,measured
590,history/states/590-State_590.txt,"Nogales, SO",1674,44,0.0262843489,0,measured
591,history/states/591-State_591.txt,"Escambia, FL",8557,4297,0.5021619727,6,measured
592,history/states/592-State_592.txt,"Fredericksburg, TX",15243,6956,0.4563406154,5,measured
593,history/states/593-State_593.txt,"Alachua, FL",5987,4577,0.7644897277,8,measured
594,history/states/594-State_594.txt,"Leon, FL",8157,4891,0.5996076989,7,measured
595,history/states/595-State_595.txt,"Duval, FL",1923,1716,0.8923556942,9,measured
596,history/states/596-State_596.txt,"Beaumont, TX",6461,3486,0.5395449621,6,measured
597,history/states/597-State_597.txt,"Gulf Shores, AL",1653,1268,0.7670901391,8,measured
598,history/states/598-State_598.txt,"Mobile, AL",1483,1031,0.6952124073,8,measured
599,history/states/599-State_599.txt,"Gulfport, MS",3746,1975,0.5272290443,6,measured
600,history/states/600-State_600.txt,"Baton Rouge, LA",5287,2092,0.3956875355,5,measured
601,history/states/601-State_601.txt,"Klamath Falls, OR",6247,1784,0.2855770770,4,measured
602,history/states/602-State_602.txt,"Bastrop, TX",6532,3261,0.4992345377,6,measured
603,history/states/603-State_603.txt,"Salem, OR",7141,3475,0.4866265229,6,measured
604,history/states/604-State_604.txt,"Marion, FL",3157,2432,0.7703515996,8,measured
605,history/states/605-State_605.txt,"Daytona Beach, FL",2824,2305,0.8162181303,9,measured
606,history/states/606-State_606.txt,"Hutchinson, MN",5657,2642,0.4670319958,5,measured
607,history/states/607-State_607.txt,"Lake, Ohio",3899,3735,0.9579379328,10,measured
608,history/states/608-State_608.txt,"Minneapolis, MN",767,520,0.6779661017,7,measured
609,history/states/609-State_609.txt,"Eugene, OR",8827,5018,0.5684830633,6,measured
610,history/states/610-State_610.txt,"Orlando, FL",4906,3464,0.7060741949,8,measured
611,history/states/611-State_611.txt,"Houston, TX",4341,3042,0.7007601935,8,measured
612,history/states/612-State_612.txt,"LaFourche, LA",2389,958,0.4010046044,5,measured
613,history/states/613-State_613.txt,"San Antonio, TX",10062,4323,0.4296362552,5,measured
614,history/states/614-State_614.txt,"Victoria, TX",14189,6465,0.4556346466,5,measured
615,history/states/615-State_615.txt,Coahuila,70035,8393,0.1198400800,2,measured
616,history/states/616-State_616.txt,"Yellowstone, WY",473,261,0.5517970402,0,wasteland
617,history/states/617-State_617.txt,"Laredo, TX",13776,4864,0.3530778165,4,measured
618,history/states/618-State_618.txt,"Omaha, NE",612,559,0.9133986928,9,measured
619,history/states/619-State_619.txt,Baja California Sur,33161,5658,0.1706221163,2,measured
620,history/states/620-State_620.txt,"Cleveland, OH",1746,1691,0.9684994273,10,measured
621,history/states/621-State_621.txt,"Hillsborough, FL",5437,4306,0.7919808718,8,measured
622,history/states/622-State_622.txt,"Grand Manan Island, ME",78,0,0.0000000000,0,measured
623,history/states/623-State_623.txt,"Bar Harbor, ME",171,90,0.5263157895,6,measured
624,history/states/624-State_624.txt,"Breton Sound Islands, LA",206,18,0.0873786408,0,wasteland
625,history/states/625-State_625.txt,"Shiprock, NM",3014,1176,0.3901791639,5,measured
626,history/states/626-State_626.txt,"Portland, TX",5189,2573,0.4958566198,6,measured
627,history/states/627-State_627.txt,"Miami-Dade, FL",9290,5003,0.5385360603,6,measured
628,history/states/628-State_628.txt,"Sarasota, FL",6914,3980,0.5756436216,7,measured
629,history/states/629-State_629.txt,"Freeport, BS",1094,0,0.0000000000,0,measured
630,history/states/630-State_630.txt,"Whiteman AFB, MO",10,1,0.1000000000,1,measured
631,history/states/631-State_631.txt,"Aransas, TX",120,0,0.0000000000,0,measured
632,history/states/632-State_632.txt,"Sterling, CO",2698,263,0.0974796145,1,measured
633,history/states/633-State_633.txt,"Corpus Christi, TX",15256,4874,0.3194808600,4,measured
634,history/states/634-State_634.txt,"Lee, FL",4753,2087,0.4390911004,5,measured
635,history/states/635-State_635.txt,"Monterrey, NL",16739,5158,0.3081426609,4,measured
636,history/states/636-State_636.txt,District of Columbia,54,54,1.0000000000,10,measured
637,history/states/637-State_637.txt,"Laredos, TM",1048,565,0.5391221374,6,measured
638,history/states/638-State_638.txt,"Los Mochis, SI",13479,2555,0.1895541212,2,measured
639,history/states/639-State_639.txt,"Guadalupe y Calvo, CH",5189,567,0.1092696088,1,measured
640,history/states/640-State_640.txt,"El Carrizo, SI",1508,321,0.2128647215,3,measured
641,history/states/641-State_641.txt,"Kansas City, KS",481,439,0.9126819127,9,measured
642,history/states/642-State_642.txt,"Gomez Palacio, DG",36862,6640,0.1801313005,2,measured
643,history/states/643-State_643.txt,"Salinas, CA",7124,4220,0.5923638405,7,measured
644,history/states/644-State_644.txt,"Eleuthera, BS",248,0,0.0000000000,0,measured
645,history/states/645-State_645.txt,"Fremont-Winema, OR",21529,6070,0.2819452831,4,measured
646,history/states/646-State_646.txt,"New Providence, BS",93,0,0.0000000000,0,measured
647,history/states/647-State_647.txt,"Andros, BS",2461,0,0.0000000000,0,measured
648,history/states/648-State_648.txt,"Cat Island, BS",195,0,0.0000000000,0,measured
649,history/states/649-State_649.txt,"Overland Park, KS",1371,1031,0.7520058352,8,measured
650,history/states/650-State_650.txt,"Minot AFB, ND",14,14,1.0000000000,10,measured
651,history/states/651-State_651.txt,"Key West, FL",149,119,0.7986577181,8,measured
652,history/states/652-State_652.txt,"Los Angeles, CA",2287,2112,0.9234805422,9,measured
653,history/states/653-State_653.txt,"Matamoros, TA",16440,4007,0.2437347932,3,measured
654,history/states/654-State_654.txt,"Los Angeles Metro, CA",8387,5028,0.5994992250,7,measured
655,history/states/655-State_655.txt,"San Diego Metro, CA",2957,1467,0.4961109232,6,measured
656,history/states/656-State_656.txt,"Elko, NV",20979,3763,0.1793698460,2,measured
