id,file,name,current_manpower,estimated_population,estimate_source,grid_raw,scaled_population,city_sum,city_validation_note
270,history/states/270-State_270.txt,"Beaver Island, MI",10000,10000,special_override,0,10000,720,city_floor:576
271,history/states/271-State_271.txt,"Harding, SD",48377,107854,grid_2000_scaled,103161,107854,1232,
272,history/states/272-State_272.txt,"Iosco, MI",11520,54685,grid_2000_scaled,52306,54685,14400,
273,history/states/273-State_273.txt,"Hamilton, NY",84989,227764,grid_2000_scaled,217855,227764,97856,
274,history/states/274-State_274.txt,"Strafford, NH",621379,683156,grid_2000_scaled,653434,683156,147555,
275,history/states/275-State_275.txt,"Mobridge, SD",44515,85232,grid_2000_scaled,81524,85232,3272,
276,history/states/276-State_276.txt,"Aberdeen, SD",69138,85198,grid_2000_scaled,81491,85198,28464,
277,history/states/277-State_277.txt,"Concord, NH",384452,464616,grid_2000_scaled,444402,464616,287722,
278,history/states/278-State_278.txt,"Medford, OR",169591,249341,grid_2000_scaled,238493,249341,191532,
279,history/states/279-State_279.txt,"Watertown, SD",50664,103804,grid_2000_scaled,99288,103804,41948,
280,history/states/280-State_280.txt,"Lewis, NY",122886,328618,grid_2000_scaled,314321,328618,75410,
281,history/states/281-State_281.txt,"Old Faithful, WY",18404,21545,grid_2000_scaled,20608,21545,19845,
282,history/states/282-State_282.txt,"Troy, NY",587758,856053,grid_2000_scaled,818809,856053,579655,
283,history/states/283-State_283.txt,"Casper, WY",77946,84876,grid_2000_scaled,81184,84876,80853,
284,history/states/284-State_284.txt,"Philadelphia, PA",970738,1435937,grid_2000_scaled+city_validation,851935,1435937,1794922,city_floor:1435937
285,history/states/285-State_285.txt,"Schenectady, NY",138176,187264,grid_2000_scaled,179116,187264,99081,
286,history/states/286-State_286.txt,"Richland, OH",735196,711358,grid_2000_scaled,680409,711358,918995,
287,history/states/287-State_287.txt,"Roberts, ID",137367,162184,grid_2000_scaled,155128,162184,133609,
288,history/states/288-State_288.txt,"Boise, ID",384574,484618,grid_2000_scaled+city_validation,262931,484618,605773,city_floor:484618
289,history/states/289-State_289.txt,"Baileys Harbor, WI",16764,14490,grid_2000_scaled,13859,14490,20955,
290,history/states/290-State_290.txt,"Grand Traverse, MI",23370,243343,grid_2000_scaled,232756,243343,21427,
291,history/states/291-State_291.txt,"Oswego, NY",635715,527578,grid_2000_scaled,504624,527578,811371,
292,history/states/292-State_292.txt,"Hillsborough, NH",332761,344028,grid_2000_scaled,329060,344028,248878,
293,history/states/293-State_293.txt,"Windham, VT",81354,124090,grid_2000_scaled,118691,124090,21120,
294,history/states/294-State_294.txt,"Nampa, ID",138750,61849,grid_2000_scaled,59158,61849,0,
295,history/states/295-State_295.txt,"Jackson, WY",8733,12677,grid_2000_scaled,12126,12677,7349,
296,history/states/296-State_296.txt,"Crescent City, CA",37460,55929,grid_2000_scaled,53496,55929,6783,
297,history/states/297-State_297.txt,"Jerome, ID",80385,142630,grid_2000_scaled,136424,142630,79132,
298,history/states/298-State_298.txt,"Marshall, MN",16844,70251,grid_2000_scaled,67194,70251,10278,
299,history/states/299-State_299.txt,"Suffolk, MA",1212105,1326855,grid_2000_scaled,1269128,1326855,2315377,
300,history/states/300-State_300.txt,"Worchester, MA",1933394,1774419,grid_2000_scaled,1697220,1774419,1720552,
301,history/states/301-State_301.txt,"Wayne, NY",252053,291541,grid_2000_scaled,278857,291541,190052,
302,history/states/302-State_302.txt,"Berkshire, MA",177509,190256,grid_2000_scaled,181978,190256,76889,
303,history/states/303-State_303.txt,"Mojave, CA",445555,251875,grid_2000_scaled,240916,251875,312996,
304,history/states/304-State_304.txt,"Saint Paul, MN",701374,538131,grid_2000_scaled,514719,538131,548303,
305,history/states/305-State_305.txt,"Chenango, NY",211657,212934,grid_2000_scaled,203670,212934,86032,
306,history/states/306-State_306.txt,"Delaware, NY",46600,80522,grid_2000_scaled,77019,80522,65546,
307,history/states/307-State_307.txt,"Plymouth, MA",1792599,1400706,grid_2000_scaled,1339765,1400706,1263138,
308,history/states/308-State_308.txt,"Onondaga, NY",305067,188540,grid_2000_scaled,180337,188540,52573,
309,history/states/309-State_309.txt,"Trippe, SD",82019,131738,grid_2000_scaled,126006,131738,14202,
310,history/states/310-State_310.txt,"Pocatello, ID",99197,102533,grid_2000_scaled,98073,102533,61355,
311,history/states/311-State_311.txt,"Murray, MN",19400,96221,grid_2000_scaled,92035,96221,22690,
312,history/states/312-State_312.txt,"Huron, MI",53912,155271,grid_2000_scaled,148515,155271,24000,
313,history/states/313-State_313.txt,"Monroe, NY",355421,705196,grid_2000_scaled,674515,705196,416542,
314,history/states/314-State_314.txt,"Genesse, NY",92492,213417,grid_2000_scaled,204132,213417,40713,
315,history/states/315-State_315.txt,"Barnstable, MA",129945,122337,grid_2000_scaled,117014,122337,162432,
316,history/states/316-State_316.txt,"Columbia, NY",84493,210799,grid_2000_scaled,201628,210799,119238,
317,history/states/317-State_317.txt,"Mason, MI",25238,67432,grid_2000_scaled,64498,67432,30942,
318,history/states/318-State_318.txt,"Saginaw, MI",191591,373229,grid_2000_scaled,356991,373229,184243,
319,history/states/319-State_319.txt,"Providence, RI",1128009,1151593,grid_2000_scaled,1101491,1151593,1085095,
320,history/states/320-State_320.txt,"Albany, NY",7273,44671,grid_2000_scaled,42727,44671,0,
321,history/states/321-State_321.txt,"New London, CT",1227851,1487174,grid_2000_scaled,1422472,1487174,1201733,
322,history/states/322-State_322.txt,"Mankato, MN",186588,314441,grid_2000_scaled,300761,314441,176633,
323,history/states/323-State_323.txt,"Ithaca, NY",199252,483428,grid_2000_scaled,462396,483428,223180,
324,history/states/324-State_324.txt,"Lovelock, NV",858,1512,grid_2000_scaled,1446,1512,0,
325,history/states/325-State_325.txt,"Cattaraugus, NY",118316,179025,grid_2000_scaled,171237,179025,88953,
326,history/states/326-State_326.txt,"Buffalo, NY",253748,253748,grid_2000_scaled+city_validation,73789,253748,317185,city_floor:253748
327,history/states/327-State_327.txt,"Windham, NY",48148,78082,grid_2000_scaled,74685,78082,2640,
328,history/states/328-State_328.txt,"Hartford, CT",1325404,1403917,grid_2000_scaled,1342837,1403917,1194659,
329,history/states/329-State_329.txt,"Benton Harbor, MI",53029,184915,grid_2000_scaled,176870,184915,48561,
330,history/states/330-State_330.txt,Grand Island,10000,10000,special_override,3322,10000,0,
331,history/states/331-State_331.txt,"Mojave, NV",23096,62697,grid_2000_scaled,59969,62697,15301,
332,history/states/332-State_332.txt,"Detroit, MI",895864,1114080,grid_2000_scaled,1065610,1114080,1136692,
333,history/states/333-State_333.txt,"Hamburg, NY",322220,407495,grid_2000_scaled,389767,407495,480628,
334,history/states/334-State_334.txt,"Alpena, MI",40918,64804,grid_2000_scaled,61984,64804,37576,
335,history/states/335-State_335.txt,"Steuben, NY",148332,99284,grid_2000_scaled+city_validation,53659,99284,124106,city_floor:99284
336,history/states/336-State_336.txt,"Oakland, MI",635279,895030,grid_2000_scaled,856090,895030,417685,
337,history/states/337-State_337.txt,"Dutchess, NY",3548898,1773339,grid_2000_scaled,1696186,1773339,1016834,
338,history/states/338-State_338.txt,"Orange, NY",1268210,816591,grid_2000_scaled,781064,816591,327545,
339,history/states/339-State_339.txt,"St. Clair, MI",368346,302127,grid_2000_scaled,288983,302127,266790,
340,history/states/340-State_340.txt,"Douglas, WY",11114,20062,grid_2000_scaled,19189,20062,9168,
341,history/states/341-State_341.txt,"Chautauqua, NY",271952,179252,grid_2000_scaled,171453,179252,336564,
342,history/states/342-State_342.txt,"Lackawanna, PA",277716,632112,grid_2000_scaled,604610,632112,182967,
343,history/states/343-State_343.txt,"Fairfield, CT",918517,707166,grid_2000_scaled,676399,707166,865402,
344,history/states/344-State_344.txt,"West Wendover, NV",2502,2502,grid_2000_scaled+city_validation,451,2502,3128,city_floor:2502
345,history/states/345-State_345.txt,"Allegheny, PA",450786,920901,grid_2000_scaled,880835,920901,765874,
346,history/states/346-State_346.txt,"Bradford, PA",147008,351136,grid_2000_scaled,335859,351136,105685,
347,history/states/347-State_347.txt,"Davenport, IA",426154,482830,grid_2000_scaled,461823,482830,180756,
348,history/states/348-State_348.txt,"Detroit Metro, MI",2032225,2614080,grid_2000_scaled,2500350,2614080,1545828,
349,history/states/349-State_349.txt,"Mason City, IA",146623,302722,grid_2000_scaled,289551,302722,164228,
350,history/states/350-State_350.txt,"Council Bluffs, IA",73169,142246,grid_2000_scaled,136057,142246,95798,
351,history/states/351-State_351.txt,"Kent, MI",604038,890258,grid_2000_scaled,851526,890258,546882,
352,history/states/352-State_352.txt,"Delta, UT",397632,292641,grid_2000_scaled,279909,292641,59931,
353,history/states/353-State_353.txt,"Erie, PA",198004,423100,grid_2000_scaled,404692,423100,116535,
354,history/states/354-State_354.txt,"Long Island, NY",10000,10000,special_override,2079847,10000,3008236,
355,history/states/355-State_355.txt,"Cheyenne, WY",99169,97024,grid_2000_scaled+city_validation,49877,97024,121280,city_floor:97024
356,history/states/356-State_356.txt,"McKean, PA",177139,179206,grid_2000_scaled,171410,179206,83711,
357,history/states/357-State_357.txt,"Sussex, NJ",7669735,2855518,grid_2000_scaled,2731284,2855518,3917885,
358,history/states/358-State_358.txt,"Cherry, NE",57767,127967,grid_2000_scaled,122400,127967,6855,
359,history/states/359-State_359.txt,"Lehigh, PA",582786,1128480,grid_2000_scaled,1079383,1128480,520857,
360,history/states/360-State_360.txt,"South Bairoil, WY",8352,8352,grid_2000_scaled+city_validation,90,8352,10440,city_floor:8352
361,history/states/361-State_361.txt,"Sandusky, OH",204482,369939,grid_2000_scaled,353844,369939,130697,
362,history/states/362-State_362.txt,"Evanston, WY",15761,21977,grid_2000_scaled,21021,21977,15115,
363,history/states/363-State_363.txt,"Northumberland, PA",379732,592227,grid_2000_scaled,566461,592227,316918,
364,history/states/364-State_364.txt,"Rock Springs, WY",46357,37794,grid_2000_scaled,36150,37794,43598,
365,history/states/365-State_365.txt,"Lawrence, PA",508092,779943,grid_2000_scaled,746011,779943,350344,
366,history/states/366-State_366.txt,"Chicago Metro, IL",5353808,5315967,grid_2000_scaled,5084686,5315967,4326203,
367,history/states/367-State_367.txt,"Middlesex, NJ",5486832,2549954,grid_2000_scaled,2439014,2549954,2208499,
368,history/states/368-State_368.txt,"Superior, WY",1110,142,grid_2000_scaled,136,142,0,
369,history/states/369-State_369.txt,"Rockford, IL",406066,627997,grid_2000_scaled,600675,627997,341505,
370,history/states/370-State_370.txt,"Carson City, NV",440588,440588,grid_2000_scaled+city_validation,32673,440588,550736,city_floor:440588
371,history/states/371-State_371.txt,"Centre, PA",268267,432946,grid_2000_scaled,414110,432946,59743,
372,history/states/372-State_372.txt,"East Superior, WY",6641,4000,grid_2000_scaled+city_validation,426,4000,5000,city_floor:4000
373,history/states/373-State_373.txt,"Wamsutter, WY",8723,12941,grid_2000_scaled,12378,12941,0,
374,history/states/374-State_374.txt,"Monmouth, NJ",1312966,1137380,grid_2000_scaled,1087897,1137380,1553417,
375,history/states/375-State_375.txt,"Rawlins, WY",1341,1326,grid_2000_scaled,1268,1326,1677,
376,history/states/376-State_376.txt,"Bucks, PA",3267112,4044941,grid_2000_scaled,3868958,4044941,1402922,
377,history/states/377-State_377.txt,"Chicago, IL",4041812,3846059,grid_2000_scaled,3678729,3846059,3690826,
378,history/states/378-State_378.txt,"Lancester, PA",502668,1376848,grid_2000_scaled,1316946,1376848,469979,
379,history/states/379-State_379.txt,"Williams, OH",231515,429684,grid_2000_scaled,410990,429684,68694,
380,history/states/380-State_380.txt,"Adobie Town Rim, WY",10936,8000,grid_2000_scaled+city_validation,1079,8000,10000,city_floor:8000
381,history/states/381-State_381.txt,"Greenville, MS",59798,59798,grid_2000_scaled+city_validation,0,59798,74748,city_floor:59798
382,history/states/382-State_382.txt,"Fort Wayne, IN",573818,905222,grid_2000_scaled,865838,905222,461569,
383,history/states/383-State_383.txt,"Columbus, OH",1478217,1474338,grid_2000_scaled,1410194,1474338,1506204,
384,history/states/384-State_384.txt,"Ogallala, NE",7118,6023,grid_2000_scaled,5761,6023,0,
385,history/states/385-State_385.txt,"Gary, IN",627485,827108,grid_2000_scaled,791123,827108,788288,
386,history/states/386-State_386.txt,"Wheeling, OH",284240,271254,grid_2000_scaled,259452,271254,355300,
387,history/states/387-State_387.txt,"Blair, PA",83935,349886,grid_2000_scaled,334663,349886,24443,
388,history/states/388-State_388.txt,"York, PA",348561,922911,grid_2000_scaled,882758,922911,232853,
389,history/states/389-State_389.txt,"Camden, NJ",794384,845157,grid_2000_scaled,808387,845157,1074276,
390,history/states/390-State_390.txt,"Adams, IL",49388,77910,grid_2000_scaled,74520,77910,45201,
391,history/states/391-State_391.txt,"Westmoreland, PA",767125,855558,grid_2000_scaled,818335,855558,543042,
392,history/states/392-State_392.txt,"Jasper, IN",175930,237293,grid_2000_scaled,226969,237293,51636,
393,history/states/393-State_393.txt,"Washington, PA",202298,397133,grid_2000_scaled,379855,397133,86294,
394,history/states/394-State_394.txt,"Grand Junction, CO",50132,36306,grid_2000_scaled,34726,36306,8844,
395,history/states/395-State_395.txt,"Newcastle, DE",145398,229516,grid_2000_scaled,219531,229516,256039,
396,history/states/396-State_396.txt,"Mount Vernon, IL",173638,438468,grid_2000_scaled,419392,438468,149613,
397,history/states/397-State_397.txt,"Steamboat Springs, CO",14543,21368,grid_2000_scaled,20438,21368,7560,
398,history/states/398-State_398.txt,"Saint Anne, IL",31819,23445,grid_2000_scaled,22425,23445,0,
399,history/states/399-State_399.txt,"Walden, CO",380,1194,grid_2000_scaled,1142,1194,750,
400,history/states/400-State_400.txt,"Lincoln, NE",460550,492651,grid_2000_scaled,471217,492651,333118,
401,history/states/401-State_401.txt,"Kit Carson, CO",313351,288696,grid_2000_scaled,276136,288696,169406,
402,history/states/402-State_402.txt,"Aberdeen, MD",320638,201374,grid_2000_scaled,192613,201374,335770,
403,history/states/403-State_403.txt,"Harford, MD",26577,50111,grid_2000_scaled,47931,50111,15782,
404,history/states/404-State_404.txt,"Baltimore, MD",2471793,2042645,grid_2000_scaled,1953775,2042645,1977038,
405,history/states/405-State_405.txt,"Bartholomew, IN",292717,402891,grid_2000_scaled,385363,402891,219350,
406,history/states/406-State_406.txt,"Carroll, MD",111177,230466,grid_2000_scaled,220439,230466,103995,
407,history/states/407-State_407.txt,"Clinton, OH",151224,211082,grid_2000_scaled,201898,211082,38128,
408,history/states/408-State_408.txt,"Randell, UT",7512,11301,grid_2000_scaled,10809,11301,0,
409,history/states/409-State_409.txt,"North Platte, NE",14097,37326,grid_2000_scaled,35702,37326,0,
410,history/states/410-State_410.txt,"Kent, DE",42023,110725,grid_2000_scaled,105908,110725,48331,
411,history/states/411-State_411.txt,"Queen Anne's, MD",101617,189671,grid_2000_scaled,181419,189671,91266,
412,history/states/412-State_412.txt,"Frederick, MD",203256,233547,grid_2000_scaled,223386,233547,160163,
413,history/states/413-State_413.txt,"Adams, NE",105179,107356,grid_2000_scaled,102685,107356,93121,
414,history/states/414-State_414.txt,"Alleghany, MD",27454,70602,grid_2000_scaled,67530,70602,27742,
415,history/states/415-State_415.txt,"Berkeley, WV",31095,109864,grid_2000_scaled,105084,109864,24672,
416,history/states/416-State_416.txt,"Morgantown, WV",88738,237352,grid_2000_scaled,227025,237352,88629,
417,history/states/417-State_417.txt,"Mineral, WV",34780,37828,grid_2000_scaled,36183,37828,43475,
418,history/states/418-State_418.txt,"Montgomery, MD",1487211,1016487,grid_2000_scaled,972263,1016487,986175,
419,history/states/419-State_419.txt,"Bishop, CA",100,1976,grid_2000_scaled,1890,1976,0,
420,history/states/420-State_420.txt,"Sussex, DE",31436,161263,grid_2000_scaled,154247,161263,16137,
421,history/states/421-State_421.txt,"Monogalia, WV",18745,129788,grid_2000_scaled,124142,129788,21279,
422,history/states/422-State_422.txt,"Breckenridge, CO",2198,34168,grid_2000_scaled,32681,34168,0,
423,history/states/423-State_423.txt,"Frederick, VA",88991,231756,grid_2000_scaled,221673,231756,116179,
424,history/states/424-State_424.txt,"Fairfax, VA",1664527,1661637,grid_2000_scaled,1589344,1661637,1920142,
425,history/states/425-State_425.txt,"Prince George's, MD",3790693,1654173,grid_2000_scaled,1582205,1654173,2615915,
426,history/states/426-State_426.txt,"Bowling Green, MO",897129,1041774,grid_2000_scaled,996449,1041774,514902,
427,history/states/427-State_427.txt,"Bloomington, IL",152416,258022,grid_2000_scaled,246797,258022,35984,
428,history/states/428-State_428.txt,"Aspen, CO",76206,111254,grid_2000_scaled,106414,111254,73809,
429,history/states/429-State_429.txt,"Wood, WV",85397,279933,grid_2000_scaled,267754,279933,40311,
430,history/states/430-State_430.txt,"Furnass, NE",13934,6064,grid_2000_scaled+city_validation,1349,6064,7580,city_floor:6064
431,history/states/431-State_431.txt,"Wicomico, MD",48894,141854,grid_2000_scaled,135682,141854,61884,
432,history/states/432-State_432.txt,"Cincinnati, OH",845867,1199807,grid_2000_scaled,1147607,1199807,1045672,
433,history/states/433-State_433.txt,"Dove Creek, CO",144103,189417,grid_2000_scaled,181176,189417,160385,
434,history/states/434-State_434.txt,"Ellis, KS",59115,136994,grid_2000_scaled,131034,136994,36833,
435,history/states/435-State_435.txt,"Albemarle, VA",247241,412801,grid_2000_scaled,394842,412801,134491,
436,history/states/436-State_436.txt,"Topeka, KS",332560,411901,grid_2000_scaled,393980,411901,155407,
437,history/states/437-State_437.txt,"King George's, VA",120251,203131,grid_2000_scaled,194293,203131,73281,
438,history/states/438-State_438.txt,"Greenbrier, WV",68927,224024,grid_2000_scaled,214277,224024,49771,
439,history/states/439-State_439.txt,"Accomack, VA",28990,46237,grid_2000_scaled,44225,46237,45966,
440,history/states/440-State_440.txt,"Spotslyvania, VA",58137,135148,grid_2000_scaled,129268,135148,9920,
441,history/states/441-State_441.txt,"Pueblo, CO",12211,41858,grid_2000_scaled,40037,41858,5467,
442,history/states/442-State_442.txt,"Moab, UT",2791,10579,grid_2000_scaled,10118,10579,0,
443,history/states/443-State_443.txt,"Lynchburg, VA",305179,397063,grid_2000_scaled,379788,397063,362588,
444,history/states/444-State_444.txt,"Emporia, KS",393299,576366,grid_2000_scaled,551290,576366,53059,
445,history/states/445-State_445.txt,"Springfield, IL",256257,373133,grid_2000_scaled,356899,373133,468313,
446,history/states/446-State_446.txt,"Madison, KY",380224,368906,grid_2000_scaled,352856,368906,228507,
447,history/states/447-State_447.txt,"Cabell, WV",390917,323545,grid_2000_scaled,309468,323545,169632,
448,history/states/448-State_448.txt,"Mesquite, NV",28741,5771,grid_2000_scaled,5520,5771,2247,
449,history/states/449-State_449.txt,"Kanawha, WV",57388,164275,grid_2000_scaled,157128,164275,97370,
450,history/states/450-State_450.txt,"Richmond, VA",613665,935066,grid_2000_scaled,894385,935066,743303,
451,history/states/451-State_451.txt,"Jefferson, MO",279967,445301,grid_2000_scaled,425927,445301,190775,
452,history/states/452-State_452.txt,"Raleight, WV",85309,343877,grid_2000_scaled,328916,343877,52266,
453,history/states/453-State_453.txt,"Lawrence, KS",216753,297783,grid_2000_scaled,284827,297783,267228,
454,history/states/454-State_454.txt,"Danville, VA",14102,139712,grid_2000_scaled,133634,139712,8169,
455,history/states/455-State_455.txt,"Floyd, IN",414210,137770,grid_2000_scaled,131776,137770,223686,
456,history/states/456-State_456.txt,"Prince George, VA",191520,294673,grid_2000_scaled,281853,294673,175691,
457,history/states/457-State_457.txt,"Gasconade, MO",402188,534347,grid_2000_scaled,511099,534347,136116,
458,history/states/458-State_458.txt,"Las Vegas, NV",2259883,1408187,grid_2000_scaled,1346921,1408187,2082421,
459,history/states/459-State_459.txt,"Hampton Roads, VA",1217793,1224261,grid_2000_scaled,1170997,1224261,1619691,
460,history/states/460-State_460.txt,"Trinidad, CO",112050,137984,grid_2000_scaled,131981,137984,25906,
461,history/states/461-State_461.txt,"Belleville, IL",7986,18784,grid_2000_scaled,17967,18784,13973,
462,history/states/462-State_462.txt,"Kaibab, AZ",195494,110620,grid_2000_scaled,105807,110620,5000,
463,history/states/463-State_463.txt,"Roanoake, VA",220023,518707,grid_2000_scaled,496140,518707,178135,
464,history/states/464-State_464.txt,"Washington, VA",76062,195328,grid_2000_scaled,186830,195328,45003,
465,history/states/465-State_465.txt,"Wichita, KS",249264,299701,grid_2000_scaled,286661,299701,80211,
466,history/states/466-State_466.txt,"Wise, VA",168542,387836,grid_2000_scaled,370963,387836,70077,
467,history/states/467-State_467.txt,"Elizabeth City, NC",182994,153003,grid_2000_scaled,146346,153003,35745,
468,history/states/468-State_468.txt,"Mexican Hat, UT",4000,3129,grid_2000_scaled,2993,3129,5000,
469,history/states/469-State_469.txt,"Liberal, KS",64064,67837,grid_2000_scaled,64886,67837,29696,
470,history/states/470-State_470.txt,"Navajo Nation, AZ",44508,125316,grid_2000_scaled,119863,125316,37990,
471,history/states/471-State_471.txt,"Denver, CO",1741972,1513507,grid_2000_scaled,1447659,1513507,2353875,
472,history/states/472-State_472.txt,"Nash, NC",632530,682430,grid_2000_scaled,652740,682430,458127,
473,history/states/473-State_473.txt,"Wake, NC",901103,792542,grid_2000_scaled,758061,792542,835684,
474,history/states/474-State_474.txt,"Beaufort, NC",23479,66081,grid_2000_scaled,63206,66081,12566,
475,history/states/475-State_475.txt,"Wayne, KY",44841,165747,grid_2000_scaled,158536,165747,46113,
476,history/states/476-State_476.txt,"Mount Airy, NC",479486,628348,grid_2000_scaled,601010,628348,385303,
477,history/states/477-State_477.txt,"Farmington, NM",55372,86622,grid_2000_scaled,82854,86622,67960,
478,history/states/478-State_478.txt,"Cibola, NM",316577,145040,grid_2000_scaled,138730,145040,162183,
479,history/states/479-State_479.txt,"Pitt, NC",254377,443952,grid_2000_scaled,424637,443952,264572,
480,history/states/480-State_480.txt,"Johnson City, TN",266218,398238,grid_2000_scaled,380912,398238,238650,
481,history/states/481-State_481.txt,"Guilford, NC",601255,693575,grid_2000_scaled,663400,693575,601237,
482,history/states/482-State_482.txt,"McCracken, KY",116954,217209,grid_2000_scaled,207759,217209,76171,
483,history/states/483-State_483.txt,"Owens Island, KY",10000,10000,special_override,2081,10000,0,
484,history/states/484-State_484.txt,"Albuquerque, NM",520929,451683,grid_2000_scaled,432032,451683,751680,
485,history/states/485-State_485.txt,"Knoxville, TN",401893,932814,grid_2000_scaled,892231,932814,367689,
486,history/states/486-State_486.txt,"Tucumcari, NM",65071,135378,grid_2000_scaled,129488,135378,69557,
487,history/states/487-State_487.txt,"Mecklenberg, NC",687734,765447,grid_2000_scaled,732145,765447,431757,
488,history/states/488-State_488.txt,"Clayton, NM",8921,16603,grid_2000_scaled,15881,16603,15022,
489,history/states/489-State_489.txt,"Gaston, NC",1533530,1759681,grid_2000_scaled,1683122,1759681,1308187,
490,history/states/490-State_490.txt,"Oklahoma Panhandle, OK",78168,61376,grid_2000_scaled+city_validation,35363,61376,76721,city_floor:61376
491,history/states/491-State_491.txt,"Onslow, NC",214563,289375,grid_2000_scaled,276785,289375,239705,
492,history/states/492-State_492.txt,"Clarksville, TN",186558,144446,grid_2000_scaled,138161,144446,0,
493,history/states/493-State_493.txt,"Enid, OK",145004,210187,grid_2000_scaled,201043,210187,93218,
494,history/states/494-State_494.txt,"Buncombe, NC",684071,949750,grid_2000_scaled,908429,949750,490712,
495,history/states/495-State_495.txt,"Tulsa, OK",695012,951858,grid_2000_scaled,910446,951858,782490,
496,history/states/496-State_496.txt,"Dickson, TN",106705,158654,grid_2000_scaled,151751,158654,182081,
497,history/states/497-State_497.txt,"Cumberland, NC",418416,636076,grid_2000_scaled,608402,636076,405350,
498,history/states/498-State_498.txt,"Phoenix, AZ",4887647,2977160,grid_2000_scaled,2847633,2977160,4228322,
499,history/states/499-State_499.txt,"Coffee, TN",189169,302795,grid_2000_scaled,289621,302795,339755,
500,history/states/500-State_500.txt,"Flagstaff, AZ",128093,91590,grid_2000_scaled,87605,91590,111360,
501,history/states/501-State_501.txt,"Northern Channel Islands, CA",10000,10000,special_override,0,10000,2400,city_floor:1920
502,history/states/502-State_502.txt,"Memphis, TN",76398,77331,grid_2000_scaled,73967,77331,0,
503,history/states/503-State_503.txt,"Nashville, TN",666524,503025,grid_2000_scaled,481139,503025,892233,
504,history/states/504-State_504.txt,"Chattanooga, TN",470600,489384,grid_2000_scaled,468093,489384,588250,
505,history/states/505-State_505.txt,"Tiptonville, KY",560,1631,grid_2000_scaled,1560,1631,0,
506,history/states/506-State_506.txt,"New Hanover, NC",226849,243652,grid_2000_scaled,233052,243652,29748,
507,history/states/507-State_507.txt,"Dumas, TX",48844,62993,grid_2000_scaled,60252,62993,34696,
508,history/states/508-State_508.txt,"Jonesboro, AR",17541,17541,grid_2000_scaled+city_validation,6234,17541,21927,city_floor:17541
509,history/states/509-State_509.txt,"Randolph, AR",195284,200123,grid_2000_scaled,191416,200123,244105,
510,history/states/510-State_510.txt,"Santa Fe, NM",352844,347144,grid_2000_scaled,332040,347144,111011,
511,history/states/511-State_511.txt,"Stillwater, OK",618751,632212,grid_2000_scaled,604706,632212,256521,
512,history/states/512-State_512.txt,"Searcy, AR",127091,278739,grid_2000_scaled,266612,278739,58096,
513,history/states/513-State_513.txt,"Haywood, NC",27742,193216,grid_2000_scaled,184809,193216,6228,
514,history/states/514-State_514.txt,"Whiteville, NC",509193,397477,grid_2000_scaled,380184,397477,595627,
515,history/states/515-State_515.txt,"Saluda, NC",19001,77877,grid_2000_scaled,74488,77877,0,
516,history/states/516-State_516.txt,"Maury, TN",973130,897050,grid_2000_scaled,858022,897050,336569,
517,history/states/517-State_517.txt,"York, SC",245832,478462,grid_2000_scaled,457646,478462,223179,
518,history/states/518-State_518.txt,"Greenville, SC",635237,856054,grid_2000_scaled,818810,856054,794047,
519,history/states/519-State_519.txt,"Amarillo, TX",294736,331260,grid_2000_scaled,316848,331260,61049,
520,history/states/520-State_520.txt,"Lawton, OK",86913,143167,grid_2000_scaled,136938,143167,41496,
521,history/states/521-State_521.txt,"Myrtle Beach, SC",109965,219334,grid_2000_scaled,209791,219334,121126,
522,history/states/522-State_522.txt,"Southern Channel Islands, CA",10000,10000,special_override,1,10000,2400,city_floor:1920
523,history/states/523-State_523.txt,"Prescott, AZ",754508,610069,grid_2000_scaled,583527,610069,480089,
524,history/states/524-State_524.txt,"Hall, GA",157642,326741,grid_2000_scaled,312526,326741,168764,
525,history/states/525-State_525.txt,"Horry, SC",116582,353558,grid_2000_scaled,338176,353558,77797,
526,history/states/526-State_526.txt,"Whitfield, GA",437369,794284,grid_2000_scaled,759727,794284,68027,
527,history/states/527-State_527.txt,"Little River, AR",19475,50992,grid_2000_scaled,48773,50992,12360,
528,history/states/528-State_528.txt,"Morgan, AL",357057,432694,grid_2000_scaled,413868,432694,323806,
529,history/states/529-State_529.txt,"Huntsville, AL",655971,655971,grid_2000_scaled+city_validation,86375,655971,819964,city_floor:655971
530,history/states/530-State_530.txt,"Sierra Vista, AZ",387420,332196,grid_2000_scaled,317743,332196,173826,
531,history/states/531-State_531.txt,"McAlester, OK",97743,246985,grid_2000_scaled,236239,246985,68735,
532,history/states/532-State_532.txt,"Ada, OK",296644,441949,grid_2000_scaled,422721,441949,186347,
533,history/states/533-State_533.txt,"Hattiesburg, MS",500,500,grid_2000_scaled,0,500,0,
534,history/states/534-State_534.txt,"Lowndes, MS",48844,50380,grid_2000_scaled,48188,50380,0,
535,history/states/535-State_535.txt,"Plainville, TX",397133,373646,grid_2000_scaled,357390,373646,307545,
536,history/states/536-State_536.txt,"Weldona, CO",131096,113208,grid_2000_scaled+city_validation,41450,113208,141511,city_floor:113208
537,history/states/537-State_537.txt,"North Metro Atlanta, GA",760880,897677,grid_2000_scaled,858622,897677,248109,
538,history/states/538-State_538.txt,"Richland, SC",230037,366543,grid_2000_scaled,350596,366543,72070,
539,history/states/539-State_539.txt,"Roswell, NM",49904,79322,grid_2000_scaled,75871,79322,51159,
