id,file,name,current_manpower,estimated_population,estimate_source,grid_raw,scaled_population,city_sum,city_validation_note
272,history/states/272-State_272.txt,"Iosco, MI",54480,54480,grid_2000_scaled,52306,54480,14400,
273,history/states/273-State_273.txt,"Hamilton, NY",226911,226912,grid_2000_scaled,217855,226912,97856,
274,history/states/274-State_274.txt,"Strafford, NH",680599,680600,grid_2000_scaled,653434,680600,147555,
275,history/states/275-State_275.txt,"Mobridge, SD",84913,84913,grid_2000_scaled,81524,84913,3272,
276,history/states/276-State_276.txt,"Aberdeen, SD",84879,84879,grid_2000_scaled,81491,84879,28464,
277,history/states/277-State_277.txt,"Concord, NH",462877,462878,grid_2000_scaled,444402,462878,287722,
278,history/states/278-State_278.txt,"Medford, OR",248408,248409,grid_2000_scaled,238493,248409,191532,
279,history/states/279-State_279.txt,"Watertown, SD",103416,103416,grid_2000_scaled,99288,103416,41948,
280,history/states/280-State_280.txt,"Lewis, NY",327388,327389,grid_2000_scaled,314321,327389,75410,
281,history/states/281-State_281.txt,"Old Faithful, WY",21465,21465,grid_2000_scaled,20608,21465,19845,
282,history/states/282-State_282.txt,"Troy, NY",852849,852850,grid_2000_scaled,818809,852850,579655,
283,history/states/283-State_283.txt,"Casper, WY",84559,84559,grid_2000_scaled,81184,84559,80853,
284,history/states/284-State_284.txt,"Philadelphia, PA",887353,887354,grid_2000_scaled,851935,887354,1794922,
285,history/states/285-State_285.txt,"Schenectady, NY",186563,186563,grid_2000_scaled,179116,186563,99081,
286,history/states/286-State_286.txt,"Richland, OH",708695,708697,grid_2000_scaled,680409,708697,307256,
287,history/states/287-State_287.txt,"Roberts, ID",161577,161577,grid_2000_scaled,155128,161577,133609,
288,history/states/288-State_288.txt,"Boise, ID",273862,273863,grid_2000_scaled,262931,273863,605773,
289,history/states/289-State_289.txt,"Baileys Harbor, WI",14435,14436,grid_2000_scaled,13859,14436,20955,
290,history/states/290-State_290.txt,"Grand Traverse, MI",242432,242433,grid_2000_scaled,232756,242433,21427,
291,history/states/291-State_291.txt,"Oswego, NY",525603,525604,grid_2000_scaled,504624,525604,811371,
292,history/states/292-State_292.txt,"Hillsborough, NH",342740,342741,grid_2000_scaled,329060,342741,248878,
293,history/states/293-State_293.txt,"Windham, VT",123626,123626,grid_2000_scaled,118691,123626,21120,
294,history/states/294-State_294.txt,"Nampa, ID",61618,61618,grid_2000_scaled,59158,61618,0,
295,history/states/295-State_295.txt,"Jackson, WY",12630,12630,grid_2000_scaled,12126,12630,7349,
296,history/states/296-State_296.txt,"Crescent City, CA",55719,55720,grid_2000_scaled,53496,55720,6783,
297,history/states/297-State_297.txt,"Jerome, ID",142096,142096,grid_2000_scaled,136424,142096,79132,
298,history/states/298-State_298.txt,"Marshall, MN",69988,69988,grid_2000_scaled,67194,69988,10278,
299,history/states/299-State_299.txt,"Suffolk, MA",1321889,1321891,grid_2000_scaled,1269128,1321891,2315377,
300,history/states/300-State_300.txt,"Worchester, MA",1767777,1767781,grid_2000_scaled,1697220,1767781,1720552,
301,history/states/301-State_301.txt,"Wayne, NY",290449,290450,grid_2000_scaled,278857,290450,190052,
302,history/states/302-State_302.txt,"Berkshire, MA",189543,189544,grid_2000_scaled,181978,189544,76889,
303,history/states/303-State_303.txt,"Mojave, CA",250932,250932,grid_2000_scaled,240916,250932,312996,
304,history/states/304-State_304.txt,"Saint Paul, MN",536117,536118,grid_2000_scaled,514719,536118,548303,
305,history/states/305-State_305.txt,"Chenango, NY",212137,212137,grid_2000_scaled,203670,212137,86032,
306,history/states/306-State_306.txt,"Delaware, NY",80221,80221,grid_2000_scaled,77019,80221,65546,
307,history/states/307-State_307.txt,"Plymouth, MA",1395463,1395466,grid_2000_scaled,1339765,1395466,1263138,
308,history/states/308-State_308.txt,"Onondaga, NY",187834,187835,grid_2000_scaled,180337,187835,52573,
309,history/states/309-State_309.txt,"Trippe, SD",131245,131245,grid_2000_scaled,126006,131245,14202,
310,history/states/310-State_310.txt,"Pocatello, ID",102150,102150,grid_2000_scaled,98073,102150,61355,
311,history/states/311-State_311.txt,"Murray, MN",95861,95861,grid_2000_scaled,92035,95861,22690,
312,history/states/312-State_312.txt,"Huron, MI",154690,154690,grid_2000_scaled,148515,154690,24000,
313,history/states/313-State_313.txt,"Monroe, NY",702557,702558,grid_2000_scaled,674515,702558,416542,
314,history/states/314-State_314.txt,"Genesse, NY",212618,212619,grid_2000_scaled,204132,212619,40713,
315,history/states/315-State_315.txt,"Barnstable, MA",121879,121879,grid_2000_scaled,117014,121879,162432,
316,history/states/316-State_316.txt,"Columbia, NY",210010,210011,grid_2000_scaled,201628,210011,119238,
317,history/states/317-State_317.txt,"Mason, MI",67179,67180,grid_2000_scaled,64498,67180,30942,
318,history/states/318-State_318.txt,"Saginaw, MI",371832,371833,grid_2000_scaled,356991,371833,184243,
319,history/states/319-State_319.txt,"Providence, RI",1147282,1147285,grid_2000_scaled,1101491,1147285,1085095,
320,history/states/320-State_320.txt,"Albany, NY",44504,44504,grid_2000_scaled,42727,44504,0,
321,history/states/321-State_321.txt,"New London, CT",1481607,1481610,grid_2000_scaled,1422472,1481610,1201733,
322,history/states/322-State_322.txt,"Mankato, MN",313264,313265,grid_2000_scaled,300761,313265,176633,
323,history/states/323-State_323.txt,"Ithaca, NY",481619,481620,grid_2000_scaled,462396,481620,223180,
324,history/states/324-State_324.txt,"Lovelock, NV",1506,1506,grid_2000_scaled,1446,1506,0,
325,history/states/325-State_325.txt,"Cattaraugus, NY",178355,178356,grid_2000_scaled,171237,178356,88953,
326,history/states/326-State_326.txt,"Buffalo, NY",76857,76857,grid_2000_scaled,73789,76857,317185,
327,history/states/327-State_327.txt,"Windham, NY",77790,77790,grid_2000_scaled,74685,77790,2640,
328,history/states/328-State_328.txt,"Hartford, CT",1398662,1398665,grid_2000_scaled,1342837,1398665,1194659,
329,history/states/329-State_329.txt,"Benton Harbor, MI",184223,184223,grid_2000_scaled,176870,184223,48561,
330,history/states/330-State_330.txt,Grand Island,10000,10000,special_override,3322,10000,0,
331,history/states/331-State_331.txt,"Mojave, NV",62462,62462,grid_2000_scaled,59969,62462,15301,
332,history/states/332-State_332.txt,"Detroit, MI",1109910,1109912,grid_2000_scaled,1065610,1109912,1136692,
333,history/states/333-State_333.txt,"Hamburg, NY",405970,405971,grid_2000_scaled,389767,405971,480628,
334,history/states/334-State_334.txt,"Alpena, MI",64561,64561,grid_2000_scaled,61984,64561,37576,
335,history/states/335-State_335.txt,"Steuben, NY",55889,55889,grid_2000_scaled,53659,55889,124106,
336,history/states/336-State_336.txt,"Oakland, MI",891680,891682,grid_2000_scaled,856090,891682,417685,
337,history/states/337-State_337.txt,"Dutchess, NY",1766701,1766705,grid_2000_scaled,1696186,1766705,1016834,
338,history/states/338-State_338.txt,"Orange, NY",813534,813536,grid_2000_scaled,781064,813536,327545,
339,history/states/339-State_339.txt,"St. Clair, MI",300996,300997,grid_2000_scaled,288983,300997,266790,
340,history/states/340-State_340.txt,"Douglas, WY",19987,19987,grid_2000_scaled,19189,19987,9168,
341,history/states/341-State_341.txt,"Chautauqua, NY",178581,178581,grid_2000_scaled,171453,178581,336564,
342,history/states/342-State_342.txt,"Lackawanna, PA",629746,629747,grid_2000_scaled,604610,629747,182967,
343,history/states/343-State_343.txt,"Fairfield, CT",704519,704520,grid_2000_scaled,676399,704520,865402,
344,history/states/344-State_344.txt,"West Wendover, NV",2502,2502,grid_2000_scaled+city_validation,451,2502,3128,city_floor:2502
345,history/states/345-State_345.txt,"Allegheny, PA",917454,917456,grid_2000_scaled,880835,917456,765874,
346,history/states/346-State_346.txt,"Bradford, PA",349822,349822,grid_2000_scaled,335859,349822,105685,
347,history/states/347-State_347.txt,"Davenport, IA",481023,481024,grid_2000_scaled,461823,481024,180756,
348,history/states/348-State_348.txt,"Detroit Metro, MI",2604296,2604301,grid_2000_scaled,2500350,2604301,1545828,
349,history/states/349-State_349.txt,"Mason City, IA",301589,301589,grid_2000_scaled,289551,301589,164228,
350,history/states/350-State_350.txt,"Council Bluffs, IA",141714,141714,grid_2000_scaled,136057,141714,95798,
351,history/states/351-State_351.txt,"Kent, MI",886926,886928,grid_2000_scaled,851526,886928,546882,
352,history/states/352-State_352.txt,"Delta, UT",291545,291546,grid_2000_scaled,279909,291546,59931,
353,history/states/353-State_353.txt,"Erie, PA",421516,421517,grid_2000_scaled,404692,421517,116535,
354,history/states/354-State_354.txt,"Long Island, NY",2166312,2166316,grid_2000_scaled,2079847,2166316,3008236,
355,history/states/355-State_355.txt,"Cheyenne, WY",51950,51950,grid_2000_scaled,49877,51950,121280,
356,history/states/356-State_356.txt,"McKean, PA",178535,178536,grid_2000_scaled,171410,178536,83711,
357,history/states/357-State_357.txt,"Sussex, NJ",2844830,2844836,grid_2000_scaled,2731284,2844836,3917885,
358,history/states/358-State_358.txt,"Cherry, NE",127488,127489,grid_2000_scaled,122400,127489,6855,
359,history/states/359-State_359.txt,"Lehigh, PA",1124256,1124259,grid_2000_scaled,1079383,1124259,520857,
360,history/states/360-State_360.txt,"South Bairoil, WY",8352,8352,grid_2000_scaled+city_validation,90,8352,10440,city_floor:8352
361,history/states/361-State_361.txt,"Sandusky, OH",368555,368555,grid_2000_scaled,353844,368555,130697,
362,history/states/362-State_362.txt,"Evanston, WY",21894,21894,grid_2000_scaled,21021,21894,15115,
363,history/states/363-State_363.txt,"Northumberland, PA",590011,590012,grid_2000_scaled,566461,590012,316918,
364,history/states/364-State_364.txt,"Rock Springs, WY",37652,37653,grid_2000_scaled,36150,37653,43598,
365,history/states/365-State_365.txt,"Lawrence, PA",777024,777026,grid_2000_scaled,746011,777026,350344,
366,history/states/366-State_366.txt,"Chicago Metro, IL",5296069,5296080,grid_2000_scaled,5084686,5296080,4326203,
367,history/states/367-State_367.txt,"Middlesex, NJ",2540410,2540415,grid_2000_scaled,2439014,2540415,2208499,
368,history/states/368-State_368.txt,"Superior, WY",142,142,grid_2000_scaled,136,142,0,
369,history/states/369-State_369.txt,"Rockford, IL",625646,625648,grid_2000_scaled,600675,625648,341505,
370,history/states/370-State_370.txt,"Carson City, NV",34031,34031,grid_2000_scaled+city_validation,32673,34031,550736,city_validation_skipped:outlier_city_sum
371,history/states/371-State_371.txt,"Centre, PA",431326,431327,grid_2000_scaled,414110,431327,59743,
372,history/states/372-State_372.txt,"East Superior, WY",4000,4000,grid_2000_scaled+city_validation,426,4000,5000,city_floor:4000
373,history/states/373-State_373.txt,"Wamsutter, WY",12893,12893,grid_2000_scaled,12378,12893,0,
374,history/states/374-State_374.txt,"Monmouth, NJ",1133123,1133125,grid_2000_scaled,1087897,1133125,1553417,
375,history/states/375-State_375.txt,"Rawlins, WY",1321,1321,grid_2000_scaled,1268,1321,1677,
376,history/states/376-State_376.txt,"Bucks, PA",4029801,4029809,grid_2000_scaled,3868958,4029809,1402922,
377,history/states/377-State_377.txt,"Chicago, IL",3831663,3831671,grid_2000_scaled,3678729,3831671,3690826,
378,history/states/378-State_378.txt,"Lancester, PA",1371694,1371697,grid_2000_scaled,1316946,1371697,469979,
379,history/states/379-State_379.txt,"Williams, OH",428076,428077,grid_2000_scaled,410990,428077,68694,
380,history/states/380-State_380.txt,"Adobie Town Rim, WY",8000,8000,grid_2000_scaled+city_validation,1079,8000,10000,city_floor:8000
381,history/states/381-State_381.txt,"Greenville, MS",51777,51777,grid_2000_scaled,49710,51777,74748,
382,history/states/382-State_382.txt,"Fort Wayne, IN",901833,901835,grid_2000_scaled,865838,901835,461569,
383,history/states/383-State_383.txt,"Columbus, OH",1468820,1468823,grid_2000_scaled,1410194,1468823,1506204,
384,history/states/384-State_384.txt,"Ogallala, NE",6000,6000,grid_2000_scaled,5761,6000,0,
385,history/states/385-State_385.txt,"Gary, IN",824012,824013,grid_2000_scaled,791123,824013,788288,
386,history/states/386-State_386.txt,"Wheeling, OH",270239,270239,grid_2000_scaled,259452,270239,96708,
387,history/states/387-State_387.txt,"Blair, PA",348576,348577,grid_2000_scaled,334663,348577,24443,
388,history/states/388-State_388.txt,"York, PA",919457,919459,grid_2000_scaled,882758,919459,232853,
389,history/states/389-State_389.txt,"Camden, NJ",841994,841995,grid_2000_scaled,808387,841995,1074276,
390,history/states/390-State_390.txt,"Adams, IL",77618,77619,grid_2000_scaled,74520,77619,45201,
391,history/states/391-State_391.txt,"Westmoreland, PA",852356,852357,grid_2000_scaled,818335,852357,543042,
392,history/states/392-State_392.txt,"Jasper, IN",236405,236406,grid_2000_scaled,226969,236406,51636,
393,history/states/393-State_393.txt,"Washington, PA",395647,395648,grid_2000_scaled,379855,395648,86294,
394,history/states/394-State_394.txt,"Grand Junction, CO",36170,36170,grid_2000_scaled,34726,36170,8844,
395,history/states/395-State_395.txt,"Newcastle, DE",228657,228658,grid_2000_scaled,219531,228658,256039,
396,history/states/396-State_396.txt,"Mount Vernon, IL",436827,436828,grid_2000_scaled,419392,436828,149613,
397,history/states/397-State_397.txt,"Steamboat Springs, CO",21288,21288,grid_2000_scaled,20438,21288,7560,
398,history/states/398-State_398.txt,"Saint Anne, IL",23357,23357,grid_2000_scaled,22425,23357,0,
399,history/states/399-State_399.txt,"Walden, CO",1190,1190,grid_2000_scaled,1142,1190,750,
400,history/states/400-State_400.txt,"Lincoln, NE",490807,490808,grid_2000_scaled,471217,490808,333118,
401,history/states/401-State_401.txt,"Kit Carson, CO",287616,287616,grid_2000_scaled,276136,287616,169406,
402,history/states/402-State_402.txt,"Aberdeen, MD",200620,200620,grid_2000_scaled,192613,200620,335770,
403,history/states/403-State_403.txt,"Harford, MD",49923,49924,grid_2000_scaled,47931,49924,15782,
404,history/states/404-State_404.txt,"Baltimore, MD",2034999,2035003,grid_2000_scaled,1953775,2035003,1977038,
405,history/states/405-State_405.txt,"Bartholomew, IN",401383,401384,grid_2000_scaled,385363,401384,219350,
406,history/states/406-State_406.txt,"Carroll, MD",229603,229604,grid_2000_scaled,220439,229604,103995,
407,history/states/407-State_407.txt,"Clinton, OH",210292,210292,grid_2000_scaled,201898,210292,38128,
408,history/states/408-State_408.txt,"Randell, UT",11258,11258,grid_2000_scaled,10809,11258,0,
409,history/states/409-State_409.txt,"North Platte, NE",37186,37186,grid_2000_scaled,35702,37186,0,
410,history/states/410-State_410.txt,"Kent, DE",110311,110311,grid_2000_scaled,105908,110311,48331,
411,history/states/411-State_411.txt,"Queen Anne's, MD",188961,188962,grid_2000_scaled,181419,188962,91266,
412,history/states/412-State_412.txt,"Frederick, MD",232673,232673,grid_2000_scaled,223386,232673,160163,
413,history/states/413-State_413.txt,"Adams, NE",106954,106954,grid_2000_scaled,102685,106954,93121,
414,history/states/414-State_414.txt,"Alleghany, MD",70337,70338,grid_2000_scaled,67530,70338,27742,
415,history/states/415-State_415.txt,"Berkeley, WV",109453,109453,grid_2000_scaled,105084,109453,24672,
416,history/states/416-State_416.txt,"Morgantown, WV",236463,236464,grid_2000_scaled,227025,236464,88629,
417,history/states/417-State_417.txt,"Mineral, WV",37687,37687,grid_2000_scaled,36183,37687,43475,
418,history/states/418-State_418.txt,"Montgomery, MD",1012683,1012685,grid_2000_scaled,972263,1012685,951010,
419,history/states/419-State_419.txt,"Bishop, CA",1969,1969,grid_2000_scaled,1890,1969,0,
420,history/states/420-State_420.txt,"Sussex, DE",160660,160660,grid_2000_scaled,154247,160660,16137,
421,history/states/421-State_421.txt,"Monogalia, WV",129302,129303,grid_2000_scaled,124142,129303,21279,
422,history/states/422-State_422.txt,"Breckenridge, CO",34040,34040,grid_2000_scaled,32681,34040,0,
423,history/states/423-State_423.txt,"Frederick, VA",230889,230889,grid_2000_scaled,221673,230889,116179,
424,history/states/424-State_424.txt,"Fairfax, VA",1655417,1655420,grid_2000_scaled,1589344,1655420,1920142,
425,history/states/425-State_425.txt,"Prince George's, MD",1647982,1647985,grid_2000_scaled,1582205,1647985,2502098,
426,history/states/426-State_426.txt,"Bowling Green, MO",1037874,1037877,grid_2000_scaled,996449,1037877,514902,
427,history/states/427-State_427.txt,"Bloomington, IL",257057,257057,grid_2000_scaled,246797,257057,35984,
428,history/states/428-State_428.txt,"Aspen, CO",110838,110838,grid_2000_scaled,106414,110838,73809,
429,history/states/429-State_429.txt,"Wood, WV",278885,278886,grid_2000_scaled,267754,278886,40311,
430,history/states/430-State_430.txt,"Furnass, NE",6064,6064,grid_2000_scaled+city_validation,1349,6064,7580,city_floor:6064
431,history/states/431-State_431.txt,"Wicomico, MD",141323,141323,grid_2000_scaled,135682,141323,61884,
432,history/states/432-State_432.txt,"Cincinnati, OH",1195316,1195319,grid_2000_scaled,1147607,1195319,1045672,
433,history/states/433-State_433.txt,"Dove Creek, CO",188708,188708,grid_2000_scaled,181176,188708,160385,
434,history/states/434-State_434.txt,"Ellis, KS",136481,136481,grid_2000_scaled,131034,136481,36833,
435,history/states/435-State_435.txt,"Albemarle, VA",411256,411257,grid_2000_scaled,394842,411257,134491,
436,history/states/436-State_436.txt,"Topeka, KS",410359,410360,grid_2000_scaled,393980,410360,155407,
437,history/states/437-State_437.txt,"King George's, VA",202371,202371,grid_2000_scaled,194293,202371,73281,
438,history/states/438-State_438.txt,"Greenbrier, WV",223185,223186,grid_2000_scaled,214277,223186,49771,
439,history/states/439-State_439.txt,"Accomack, VA",46064,46064,grid_2000_scaled,44225,46064,45966,
440,history/states/440-State_440.txt,"Spotslyvania, VA",134642,134642,grid_2000_scaled,129268,134642,9920,
441,history/states/441-State_441.txt,"Pueblo, CO",41702,41702,grid_2000_scaled,40037,41702,5467,
442,history/states/442-State_442.txt,"Moab, UT",10539,10539,grid_2000_scaled,10118,10539,0,
443,history/states/443-State_443.txt,"Lynchburg, VA",395576,395577,grid_2000_scaled,379788,395577,362588,
444,history/states/444-State_444.txt,"Emporia, KS",574209,574210,grid_2000_scaled,551290,574210,53059,
445,history/states/445-State_445.txt,"Springfield, IL",371736,371737,grid_2000_scaled,356899,371737,468313,
446,history/states/446-State_446.txt,"Madison, KY",367526,367526,grid_2000_scaled,352856,367526,228507,
447,history/states/447-State_447.txt,"Cabell, WV",322334,322334,grid_2000_scaled,309468,322334,169632,
448,history/states/448-State_448.txt,"Mesquite, NV",5749,5749,grid_2000_scaled,5520,5749,2247,
449,history/states/449-State_449.txt,"Kanawha, WV",163660,163661,grid_2000_scaled,157128,163661,97370,
450,history/states/450-State_450.txt,"Richmond, VA",931566,931568,grid_2000_scaled,894385,931568,743303,
451,history/states/451-State_451.txt,"Jefferson, MO",443634,443635,grid_2000_scaled,425927,443635,190775,
452,history/states/452-State_452.txt,"Raleight, WV",342590,342591,grid_2000_scaled,328916,342591,52266,
453,history/states/453-State_453.txt,"Lawrence, KS",296668,296669,grid_2000_scaled,284827,296669,267228,
454,history/states/454-State_454.txt,"Danville, VA",139189,139189,grid_2000_scaled,133634,139189,8169,
455,history/states/455-State_455.txt,"Floyd, IN",137254,137255,grid_2000_scaled,131776,137255,223686,
456,history/states/456-State_456.txt,"Prince George, VA",293570,293571,grid_2000_scaled,281853,293571,175691,
457,history/states/457-State_457.txt,"Gasconade, MO",532347,532348,grid_2000_scaled,511099,532348,136116,
458,history/states/458-State_458.txt,"Las Vegas, NV",1402916,1402919,grid_2000_scaled,1346921,1402919,2082421,
459,history/states/459-State_459.txt,"Hampton Roads, VA",1219679,1219681,grid_2000_scaled,1170997,1219681,1619691,
460,history/states/460-State_460.txt,"Trinidad, CO",137468,137468,grid_2000_scaled,131981,137468,25906,
461,history/states/461-State_461.txt,"Belleville, IL",18714,18714,grid_2000_scaled,17967,18714,13973,
462,history/states/462-State_462.txt,"Kaibab, AZ",110206,110206,grid_2000_scaled,105807,110206,5000,
463,history/states/463-State_463.txt,"Roanoake, VA",516766,516767,grid_2000_scaled,496140,516767,178135,
464,history/states/464-State_464.txt,"Washington, VA",194597,194597,grid_2000_scaled,186830,194597,45003,
465,history/states/465-State_465.txt,"Wichita, KS",298579,298579,grid_2000_scaled,286661,298579,80211,
466,history/states/466-State_466.txt,"Wise, VA",386385,386385,grid_2000_scaled,370963,386385,70077,
467,history/states/467-State_467.txt,"Elizabeth City, NC",152430,152430,grid_2000_scaled,146346,152430,35745,
468,history/states/468-State_468.txt,"Mexican Hat, UT",3117,3117,grid_2000_scaled,2993,3117,5000,
469,history/states/469-State_469.txt,"Liberal, KS",67583,67583,grid_2000_scaled,64886,67583,29696,
470,history/states/470-State_470.txt,"Navajo Nation, AZ",124847,124847,grid_2000_scaled,119863,124847,37990,
471,history/states/471-State_471.txt,"Denver, CO",1507842,1507845,grid_2000_scaled,1447659,1507845,2353875,
472,history/states/472-State_472.txt,"Nash, NC",679876,679877,grid_2000_scaled,652740,679877,458127,
473,history/states/473-State_473.txt,"Wake, NC",789575,789577,grid_2000_scaled,758061,789577,835684,
474,history/states/474-State_474.txt,"Beaufort, NC",65834,65834,grid_2000_scaled,63206,65834,12566,
475,history/states/475-State_475.txt,"Wayne, KY",165126,165127,grid_2000_scaled,158536,165127,46113,
476,history/states/476-State_476.txt,"Mount Airy, NC",625996,625997,grid_2000_scaled,601010,625997,385303,
477,history/states/477-State_477.txt,"Farmington, NM",86298,86298,grid_2000_scaled,82854,86298,67960,
478,history/states/478-State_478.txt,"Cibola, NM",144497,144498,grid_2000_scaled,138730,144498,162183,
479,history/states/479-State_479.txt,"Pitt, NC",442290,442291,grid_2000_scaled,424637,442291,264572,
480,history/states/480-State_480.txt,"Johnson City, TN",396747,396748,grid_2000_scaled,380912,396748,238650,
481,history/states/481-State_481.txt,"Guilford, NC",690979,690980,grid_2000_scaled,663400,690980,601237,
482,history/states/482-State_482.txt,"McCracken, KY",216396,216397,grid_2000_scaled,207759,216397,76171,
483,history/states/483-State_483.txt,"Owens Island, KY",10000,10000,special_override,2081,10000,0,
484,history/states/484-State_484.txt,"Albuquerque, NM",449993,449993,grid_2000_scaled,432032,449993,751680,
485,history/states/485-State_485.txt,"Knoxville, TN",929323,929325,grid_2000_scaled,892231,929325,367689,
486,history/states/486-State_486.txt,"Tucumcari, NM",134871,134871,grid_2000_scaled,129488,134871,69557,
487,history/states/487-State_487.txt,"Mecklenberg, NC",762582,762584,grid_2000_scaled,732145,762584,431757,
488,history/states/488-State_488.txt,"Clayton, NM",16541,16541,grid_2000_scaled,15881,16541,15022,
489,history/states/489-State_489.txt,"Gaston, NC",1753094,1753098,grid_2000_scaled,1683122,1753098,1308187,
490,history/states/490-State_490.txt,"Oklahoma Panhandle, OK",61376,61376,grid_2000_scaled+city_validation,35363,61376,76721,city_floor:61376
491,history/states/491-State_491.txt,"Onslow, NC",288291,288292,grid_2000_scaled,276785,288292,239705,
492,history/states/492-State_492.txt,"Clarksville, TN",143905,143905,grid_2000_scaled,138161,143905,0,
493,history/states/493-State_493.txt,"Enid, OK",209401,209401,grid_2000_scaled,201043,209401,93218,
494,history/states/494-State_494.txt,"Buncombe, NC",946195,946197,grid_2000_scaled,908429,946197,490712,
495,history/states/495-State_495.txt,"Tulsa, OK",948295,948297,grid_2000_scaled,910446,948297,782490,
496,history/states/496-State_496.txt,"Dickson, TN",158060,158060,grid_2000_scaled,151751,158060,182081,
497,history/states/497-State_497.txt,"Cumberland, NC",633695,633696,grid_2000_scaled,608402,633696,405350,
498,history/states/498-State_498.txt,"Phoenix, AZ",2966016,2966022,grid_2000_scaled,2847633,2966022,4228322,
499,history/states/499-State_499.txt,"Coffee, TN",301662,301662,grid_2000_scaled,289621,301662,339755,
500,history/states/500-State_500.txt,"Flagstaff, AZ",91247,91247,grid_2000_scaled,87605,91247,111360,
501,history/states/501-State_501.txt,"Northern Channel Islands, CA",10000,10000,special_override,3,10000,2400,city_floor:1920
502,history/states/502-State_502.txt,"Memphis, TN",77042,77042,grid_2000_scaled,73967,77042,0,
503,history/states/503-State_503.txt,"Nashville, TN",501142,501143,grid_2000_scaled,481139,501143,892233,
504,history/states/504-State_504.txt,"Chattanooga, TN",487552,487553,grid_2000_scaled,468093,487553,588250,
505,history/states/505-State_505.txt,"Tiptonville, KY",1625,1625,grid_2000_scaled,1560,1625,0,
506,history/states/506-State_506.txt,"New Hanover, NC",242740,242741,grid_2000_scaled,233052,242741,29748,
507,history/states/507-State_507.txt,"Dumas, TX",62757,62757,grid_2000_scaled,60252,62757,34696,
508,history/states/508-State_508.txt,"Jonesboro, AR",17541,17541,grid_2000_scaled+city_validation,6234,17541,21927,city_floor:17541
509,history/states/509-State_509.txt,"Randolph, AR",199374,199374,grid_2000_scaled,191416,199374,244105,
510,history/states/510-State_510.txt,"Santa Fe, NM",345844,345845,grid_2000_scaled,332040,345845,111011,
511,history/states/511-State_511.txt,"Stillwater, OK",629845,629846,grid_2000_scaled,604706,629846,256521,
512,history/states/512-State_512.txt,"Searcy, AR",277695,277696,grid_2000_scaled,266612,277696,58096,
513,history/states/513-State_513.txt,"Haywood, NC",192492,192493,grid_2000_scaled,184809,192493,6228,
514,history/states/514-State_514.txt,"Whiteville, NC",395989,395990,grid_2000_scaled,380184,395990,595627,
515,history/states/515-State_515.txt,"Saluda, NC",77585,77585,grid_2000_scaled,74488,77585,0,
516,history/states/516-State_516.txt,"Maury, TN",893692,893694,grid_2000_scaled,858022,893694,336569,
517,history/states/517-State_517.txt,"York, SC",476671,476672,grid_2000_scaled,457646,476672,223179,
518,history/states/518-State_518.txt,"Greenville, SC",852850,852851,grid_2000_scaled,818810,852851,794047,
519,history/states/519-State_519.txt,"Amarillo, TX",330020,330021,grid_2000_scaled,316848,330021,61049,
520,history/states/520-State_520.txt,"Lawton, OK",142631,142631,grid_2000_scaled,136938,142631,41496,
521,history/states/521-State_521.txt,"Myrtle Beach, SC",218513,218513,grid_2000_scaled,209791,218513,121126,
522,history/states/522-State_522.txt,"Southern Channel Islands, CA",10000,10000,special_override,1,10000,2400,city_floor:1920
523,history/states/523-State_523.txt,"Prescott, AZ",607786,607787,grid_2000_scaled,583527,607787,480089,
524,history/states/524-State_524.txt,"Hall, GA",325518,325519,grid_2000_scaled,312526,325519,168764,
525,history/states/525-State_525.txt,"Horry, SC",352235,352236,grid_2000_scaled,338176,352236,77797,
526,history/states/526-State_526.txt,"Whitfield, GA",791311,791312,grid_2000_scaled,759727,791312,68027,
527,history/states/527-State_527.txt,"Little River, AR",50801,50801,grid_2000_scaled,48773,50801,12360,
528,history/states/528-State_528.txt,"Morgan, AL",431074,431075,grid_2000_scaled,413868,431075,323806,
529,history/states/529-State_529.txt,"Huntsville, AL",89966,89966,grid_2000_scaled,86375,89966,819964,
530,history/states/530-State_530.txt,"Sierra Vista, AZ",330953,330953,grid_2000_scaled,317743,330953,173826,
531,history/states/531-State_531.txt,"McAlester, OK",246060,246061,grid_2000_scaled,236239,246061,68735,
532,history/states/532-State_532.txt,"Ada, OK",440295,440295,grid_2000_scaled,422721,440295,186347,
533,history/states/533-State_533.txt,"Hattiesburg, MS",56780,56780,grid_2000_scaled,54513,56780,0,
534,history/states/534-State_534.txt,"Lowndes, MS",50192,50192,grid_2000_scaled,48188,50192,0,
535,history/states/535-State_535.txt,"Plainville, TX",372248,372248,grid_2000_scaled,357390,372248,307545,
536,history/states/536-State_536.txt,"Weldona, CO",113208,113208,grid_2000_scaled+city_validation,41450,113208,141511,city_floor:113208
537,history/states/537-State_537.txt,"North Metro Atlanta, GA",894317,894319,grid_2000_scaled,858622,894319,248109,
538,history/states/538-State_538.txt,"Richland, SC",365171,365172,grid_2000_scaled,350596,365172,72070,
539,history/states/539-State_539.txt,"Roswell, NM",79025,79025,grid_2000_scaled,75871,79025,51159,
540,history/states/540-State_540.txt,"Clovis, NM",73041,73041,grid_2000_scaled,70126,73041,132608,
541,history/states/541-State_541.txt,"South Metro Atlanta, GA",2809145,2809151,grid_2000_scaled,2697023,2809151,2212372,
